Número de Extracto,Fecha Contable,Estado,Referencia,Fecha Efectiva,Descripción,Tipo,Monto,Banco,Cuenta Bancaria,Cuenta Contable,Sub-cuenta,Código de Transacción,Divisa
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D30700033,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,96858.02,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D31300171,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,17185.13,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D31300934,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,38271.04,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D31300227,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,18045.46,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D32300240,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,4119.41,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D40000471,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,5284.48,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D40100674,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,15250.54,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D41600127,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,17853.1,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,C41600127,2026-03-10,LIQUIDACION T CREDITO VS MC BD-LIQUIDACION T CREDITO VS MC BD,CREDIT,15671.12,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017430,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D42000876,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,4290.54,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D42000667,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,204838.43,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D42000667,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,95707.4,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D42100878,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,1060.02,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D42100867,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,16254.91,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D42300198,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,16831.38,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D42400712,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,19243.85,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D42700153,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,4374.74,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,M428009,2026-03-10,LIQ MONEDERO PATRIA-LIQ MONEDERO PATRIA,CREDIT,3256.47,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0003677,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D42800731,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,2434.82,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D42800652,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,5572.48,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D42800653,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,32098.1,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D42800651,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,20012.3,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D42800735,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,8023.97,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D42800736,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,42548.92,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D42800730,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,53059.46,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D42800443,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,7347.89,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D42800733,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,4310.98,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D42800734,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,51730.02,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D42800521,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,62557.02,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D42800646,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,9579.33,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D42800647,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,43743.92,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D42800556,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,208.95,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D42800557,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,18248.79,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D42800720,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,3460.81,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D42800721,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,107250.46,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D44000175,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,1029.06,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D44000174,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,17786.84,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D44000175,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,79981.95,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D44000174,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,22407.51,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D44000175,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,141083.31,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D48300480,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,5208.37,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D48400758,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,62994.95,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D50300081,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,10117.9,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D50400221,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,14956.98,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D50400221,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,154508.95,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D51000217,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,7713.89,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D51000218,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,79078.14,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D51000218,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,11487.14,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D52000214,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,8504.22,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D52100223,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,9600.81,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D52100223,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,10268.6,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D52100220,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,23088.82,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D59300903,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,231659.67,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D59300389,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,12956.82,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D59300388,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,33181.31,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D59300389,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,194888.48,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D59500413,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,104963.69,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D60000700,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,15540.6,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D60300070,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,821.48,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D60300218,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,19218.69,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D60400976,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,10723.61,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D60400842,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,12005.36,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D60400202,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,3641.11,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,M605009,2026-03-10,LIQ MONEDERO PATRIA-LIQ MONEDERO PATRIA,CREDIT,28248.99,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0003677,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D60500413,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,16255.5,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D60800763,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,12698.17,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D60800782,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,9066.95,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D60800782,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,15002.96,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D60800810,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,291796.35,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D66600558,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,38738.6,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D66800143,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,128951.29,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D66800404,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,35504.95,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D66900049,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,39691.22,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D66900049,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,19150.86,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D67000933,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,12368.88,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D67000797,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,35820.1,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D67100054,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,99176.84,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D67100042,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,20422.33,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D67500139,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,4468.26,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D67500616,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,20110.02,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D68200752,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,16045.12,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D68200747,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,7641.66,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D69000804,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,20628.57,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D69400660,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,5776.97,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D70000676,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,8742.65,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D70000372,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,3589.75,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D70400362,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,6596.92,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,D70400022,2026-03-10,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,10499.4,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,BD4280009,2026-03-10,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,3124454.99,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,BC4010009,2026-03-10,LIQUIDACION TDC BIOPAGOBDV-LIQUIDACION TDC BIOPAGOBDV,CREDIT,22073.74,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017402,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,BC4840009,2026-03-10,LIQUIDACION TDC BIOPAGOBDV-LIQUIDACION TDC BIOPAGOBDV,CREDIT,20038.43,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017402,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,BD5030009,2026-03-10,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,3365471.82,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,BD2060009,2026-03-10,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,2842008.98,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,BD3070009,2026-03-10,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,2672216.79,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,BD4840009,2026-03-10,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,2313318.49,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,BD1290009,2026-03-10,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,871036.15,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,BD1450009,2026-03-10,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,943883.56,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,BC1450009,2026-03-10,LIQUIDACION TDC BIOPAGOBDV-LIQUIDACION TDC BIOPAGOBDV,CREDIT,6476.01,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017402,VES
P-8 2026 10 al 10 30,2026-04-30,UNRECONCILED,BC2790009,2026-03-10,LIQUIDACION TDC BIOPAGOBDV-LIQUIDACION TDC BIOPAGOBDV,CREDIT,7707.91,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017402,VES
